re im logsig
2.9594126156 -1.5130379311 -5.833030
2.9694126156 -1.5130379311 -5.804820
2.9794126156 -1.5130379311 -5.777040
2.9894126156 -1.5130379311 -5.749670
2.9994126156 -1.5130379311 -5.722700
3.0094126156 -1.5130379311 -5.696120
3.0194126156 -1.5130379311 -5.669910
3.0294126156 -1.5130379311 -5.644050
3.0394126156 -1.5130379311 -5.618520
3.0494126156 -1.5130379311 -5.593320
3.0594126156 -1.5130379311 -5.568410
2.4594126156 -1.5030379311 -5.774030
2.4694126156 -1.5030379311 -5.788800
2.4794126156 -1.5030379311 -5.803700
2.4894126156 -1.5030379311 -5.818750
2.4994126156 -1.5030379311 -5.833970
2.5094126156 -1.5030379311 -5.849360
2.5194126156 -1.5030379311 -5.864960
2.5294126156 -1.5030379311 -5.880770
2.5394126156 -1.5030379311 -5.896820
2.5494126156 -1.5030379311 -5.913140
2.5594126156 -1.5030379311 -5.929750
2.5694126156 -1.5030379311 -5.946670
2.5794126156 -1.5030379311 -5.963930
2.5894126156 -1.5030379311 -5.981570
2.5994126156 -1.5030379311 -5.999600
2.6094126156 -1.5030379311 -6.018050
2.6194126156 -1.5030379311 -6.036960
2.6294126156 -1.5030379311 -6.056350
2.6394126156 -1.5030379311 -6.076210
2.6494126156 -1.5030379311 -6.096570
2.6594126156 -1.5030379311 -6.117410
2.6694126156 -1.5030379311 -6.138690
2.6794126156 -1.5030379311 -6.160320
2.6894126156 -1.5030379311 -6.182200
2.6994126156 -1.5030379311 -6.204110
2.7094126156 -1.5030379311 -6.225770
2.7194126156 -1.5030379311 -6.246760
2.7294126156 -1.5030379311 -6.266530
2.7394126156 -1.5030379311 -6.284340
2.7494126156 -1.5030379311 -6.299310
2.7594126156 -1.5030379311 -6.310450
2.7694126156 -1.5030379311 -6.316790
2.7794126156 -1.5030379311 -6.317520
2.7894126156 -1.5030379311 -6.312150
2.7994126156 -1.5030379311 -6.300690
2.8094126156 -1.5030379311 -6.283550
2.8194126156 -1.5030379311 -6.261530
2.8294126156 -1.5030379311 -6.235610
2.8394126156 -1.5030379311 -6.206780
2.8494126156 -1.5030379311 -6.175950
2.8594126156 -1.5030379311 -6.143860
2.8694126156 -1.5030379311 -6.111090
2.8794126156 -1.5030379311 -6.078090
2.8894126156 -1.5030379311 -6.045150
2.8994126156 -1.5030379311 -6.012500
2.9094126156 -1.5030379311 -5.980250
2.9194126156 -1.5030379311 -5.948510
2.9294126156 -1.5030379311 -5.917310
2.9394126156 -1.5030379311 -5.886680
2.9494126156 -1.5030379311 -5.856620
2.9594126156 -1.5030379311 -5.827110
2.9694126156 -1.5030379311 -5.798150
2.9794126156 -1.5030379311 -5.769700
2.9894126156 -1.5030379311 -5.741760
2.9994126156 -1.5030379311 -5.714280
3.0094126156 -1.5030379311 -5.687250
3.0194126156 -1.5030379311 -5.660630
3.0294126156 -1.5030379311 -5.634410
3.0394126156 -1.5030379311 -5.608570
3.0494126156 -1.5030379311 -5.583080
3.0594126156 -1.5030379311 -5.557920
2.4594126156 -1.4930379311 -5.754870
2.4694126156 -1.4930379311 -5.769880
2.4794126156 -1.4930379311 -5.785050
2.4894126156 -1.4930379311 -5.800390
2.4994126156 -1.4930379311 -5.815920
2.5094126156 -1.4930379311 -5.831660
2.5194126156 -1.4930379311 -5.847630
2.5294126156 -1.4930379311 -5.863850
2.5394126156 -1.4930379311 -5.880360
2.5494126156 -1.4930379311 -5.897180
2.5594126156 -1.4930379311 -5.914340
2.5694126156 -1.4930379311 -5.931870
2.5794126156 -1.4930379311 -5.949810
2.5894126156 -1.4930379311 -5.968200
2.5994126156 -1.4930379311 -5.987080
2.6094126156 -1.4930379311 -6.006480
2.6194126156 -1.4930379311 -6.026460
2.6294126156 -1.4930379311 -6.047050
2.6394126156 -1.4930379311 -6.068300
2.6494126156 -1.4930379311 -6.090230
2.6594126156 -1.4930379311 -6.112860
2.6694126156 -1.4930379311 -6.136190
2.6794126156 -1.4930379311 -6.160190
2.6894126156 -1.4930379311 -6.184780
2.6994126156 -1.4930379311 -6.209790
2.7094126156 -1.4930379311 -6.234970
2.7194126156 -1.4930379311 -6.259890
2.7294126156 -1.4930379311 -6.283950
2.7394126156 -1.4930379311 -6.306270
2.7494126156 -1.4930379311 -6.325710
2.7594126156 -1.4930379311 -6.340930
2.7694126156 -1.4930379311 -6.350460
2.7794126156 -1.4930379311 -6.353050
2.7894126156 -1.4930379311 -6.347930
2.7994126156 -1.4930379311 -6.335080
2.8094126156 -1.4930379311 -6.315180
2.8194126156 -1.4930379311 -6.289480
2.8294126156 -1.4930379311 -6.259420
2.8394126156 -1.4930379311 -6.226390
2.8494126156 -1.4930379311 -6.191550
2.8594126156 -1.4930379311 -6.155800
2.8694126156 -1.4930379311 -6.119780
2.8794126156 -1.4930379311 -6.083930
2.8894126156 -1.4930379311 -6.048540
2.8994126156 -1.4930379311 -6.013770
2.9094126156 -1.4930379311 -5.979720
2.9194126156 -1.4930379311 -5.946430
2.9294126156 -1.4930379311 -5.913910
2.9394126156 -1.4930379311 -5.882150
2.9494126156 -1.4930379311 -5.851100
2.9594126156 -1.4930379311 -5.820760
2.9694126156 -1.4930379311 -5.791060
2.9794126156 -1.4930379311 -5.761990
2.9894126156 -1.4930379311 -5.733480
2.9994126156 -1.4930379311 -5.705520
3.0094126156 -1.4930379311 -5.678070
3.0194126156 -1.4930379311 -5.651080
3.0294126156 -1.4930379311 -5.624530
3.0394126156 -1.4930379311 -5.598390
3.0494126156 -1.4930379311 -5.572630
3.0594126156 -1.4930379311 -5.547230
2.4594126156 -1.4830379311 -5.735610
2.4694126156 -1.4830379311 -5.750850
2.4794126156 -1.4830379311 -5.766270
2.4894126156 -1.4830379311 -5.781880
2.4994126156 -1.4830379311 -5.797700
2.5094126156 -1.4830379311 -5.813760
2.5194126156 -1.4830379311 -5.830090
2.5294126156 -1.4830379311 -5.846700
2.5394126156 -1.4830379311 -5.863640
2.5494126156 -1.4830379311 -5.880920
2.5594126156 -1.4830379311 -5.898600
2.5694126156 -1.4830379311 -5.916710
2.5794126156 -1.4830379311 -5.935290
2.5894126156 -1.4830379311 -5.954400
2.5994126156 -1.4830379311 -5.974080
2.6094126156 -1.4830379311 -5.994390
2.6194126156 -1.4830379311 -6.015400
2.6294126156 -1.4830379311 -6.037160
2.6394126156 -1.4830379311 -6.059750
2.6494126156 -1.4830379311 -6.083230
2.6594126156 -1.4830379311 -6.107650
2.6694126156 -1.4830379311 -6.133080
2.6794126156 -1.4830379311 -6.159520
2.6894126156 -1.4830379311 -6.186970
2.6994126156 -1.4830379311 -6.215340
2.7094126156 -1.4830379311 -6.244440
2.7194126156 -1.4830379311 -6.273910
2.7294126156 -1.4830379311 -6.303120
2.7394126156 -1.4830379311 -6.331090
2.7494126156 -1.4830379311 -6.356400
2.7594126156 -1.4830379311 -6.377180
2.7694126156 -1.4830379311 -6.391220
2.7794126156 -1.4830379311 -6.396490
2.7894126156 -1.4830379311 -6.391650
2.7994126156 -1.4830379311 -6.376670
2.8094126156 -1.4830379311 -6.352730
2.8194126156 -1.4830379311 -6.321850
2.8294126156 -1.4830379311 -6.286250
2.8394126156 -1.4830379311 -6.247830
2.8494126156 -1.4830379311 -6.208100
2.8594126156 -1.4830379311 -6.168050
2.8694126156 -1.4830379311 -6.128350
2.8794126156 -1.4830379311 -6.089390
2.8894126156 -1.4830379311 -6.051380
2.8994126156 -1.4830379311 -6.014410
2.9094126156 -1.4830379311 -5.978520
2.9194126156 -1.4830379311 -5.943680
2.9294126156 -1.4830379311 -5.909850
2.9394126156 -1.4830379311 -5.876980
2.9494126156 -1.4830379311 -5.845000
2.9594126156 -1.4830379311 -5.813850
2.9694126156 -1.4830379311 -5.783460
2.9794126156 -1.4830379311 -5.753790
2.9894126156 -1.4830379311 -5.724780
2.9994126156 -1.4830379311 -5.696370
3.0094126156 -1.4830379311 -5.668530
3.0194126156 -1.4830379311 -5.641200
3.0294126156 -1.4830379311 -5.614350
3.0394126156 -1.4830379311 -5.587940
3.0494126156 -1.4830379311 -5.561950
3.0594126156 -1.4830379311 -5.536340
2.4594126156 -1.4730379311 -5.716230
2.4694126156 -1.4730379311 -5.731680
2.4794126156 -1.4730379311 -5.747330
2.4894126156 -1.4730379311 -5.763190
2.4994126156 -1.4730379311 -5.779290
2.5094126156 -1.4730379311 -5.795650
2.5194126156 -1.4730379311 -5.812300
2.5294126156 -1.4730379311 -5.829270
2.5394126156 -1.4730379311 -5.846600
2.5494126156 -1.4730379311 -5.864320
2.5594126156 -1.4730379311 -5.882480
2.5694126156 -1.4730379311 -5.901120
2.5794126156 -1.4730379311 -5.920290
2.5894126156 -1.4730379311 -5.940060
2.5994126156 -1.4730379311 -5.960490
2.6094126156 -1.4730379311 -5.981660
2.6194126156 -1.4730379311 -6.003630
2.6294126156 -1.4730379311 -6.026500
2.6394126156 -1.4730379311 -6.050370
2.6494126156 -1.4730379311 -6.075330
2.6594126156 -1.4730379311 -6.101510
2.6694126156 -1.4730379311 -6.128990
2.6794126156 -1.4730379311 -6.157890
2.6894126156 -1.4730379311 -6.188280
2.6994126156 -1.4730379311 -6.220200
2.7094126156 -1.4730379311 -6.253580
2.7194126156 -1.4730379311 -6.288190
2.7294126156 -1.4730379311 -6.323500
2.7394126156 -1.4730379311 -6.358550
2.7494126156 -1.4730379311 -6.391650
2.7594126156 -1.4730379311 -6.420240
2.7694126156 -1.4730379311 -6.440970
2.7794126156 -1.4730379311 -6.450310
2.7894126156 -1.4730379311 -6.445830
2.7994126156 -1.4730379311 -6.427420
2.8094126156 -1.4730379311 -6.397300
2.8194126156 -1.4730379311 -6.358980
2.8294126156 -1.4730379311 -6.315860
2.8394126156 -1.4730379311 -6.270610
2.8494126156 -1.4730379311 -6.224970
2.8594126156 -1.4730379311 -6.179990
2.8694126156 -1.4730379311 -6.136240
2.8794126156 -1.4730379311 -6.093960
2.8894126156 -1.4730379311 -6.053240
2.8994126156 -1.4730379311 -6.014060
2.9094126156 -1.4730379311 -5.976350
2.9194126156 -1.4730379311 -5.940010
2.9294126156 -1.4730379311 -5.904930
2.9394126156 -1.4730379311 -5.871010
2.9494126156 -1.4730379311 -5.838150
2.9594126156 -1.4730379311 -5.806260
2.9694126156 -1.4730379311 -5.775250
2.9794126156 -1.4730379311 -5.745050
2.9894126156 -1.4730379311 -5.715570
2.9994126156 -1.4730379311 -5.686770
3.0094126156 -1.4730379311 -5.658580
3.0194126156 -1.4730379311 -5.630950
3.0294126156 -1.4730379311 -5.603830
3.0394126156 -1.4730379311 -5.577200
3.0494126156 -1.4730379311 -5.551000
3.0594126156 -1.4730379311 -5.525200
2.4594126156 -1.4630379311 -5.696710
2.4694126156 -1.4630379311 -5.712360
2.4794126156 -1.4630379311 -5.728220
2.4894126156 -1.4630379311 -5.744310
2.4994126156 -1.4630379311 -5.760650
2.5094126156 -1.4630379311 -5.777290
2.5194126156 -1.4630379311 -5.794230
2.5294126156 -1.4630379311 -5.811530
2.5394126156 -1.4630379311 -5.829210
2.5494126156 -1.4630379311 -5.847330
2.5594126156 -1.4630379311 -5.865920
2.5694126156 -1.4630379311 -5.885040
2.5794126156 -1.4630379311 -5.904750
2.5894126156 -1.4630379311 -5.925120
2.5994126156 -1.4630379311 -5.946230
2.6094126156 -1.4630379311 -5.968160
2.6194126156 -1.4630379311 -5.991010
2.6294126156 -1.4630379311 -6.014890
2.6394126156 -1.4630379311 -6.039940
2.6494126156 -1.4630379311 -6.066290
2.6594126156 -1.4630379311 -6.094090
2.6694126156 -1.4630379311 -6.123540
2.6794126156 -1.4630379311 -6.154810
2.6894126156 -1.4630379311 -6.188110
2.6994126156 -1.4630379311 -6.223620
2.7094126156 -1.4630379311 -6.261490
2.7194126156 -1.4630379311 -6.301730
2.7294126156 -1.4630379311 -6.344110
2.7394126156 -1.4630379311 -6.387870
2.7494126156 -1.4630379311 -6.431300
2.7594126156 -1.4630379311 -6.471180
2.7694126156 -1.4630379311 -6.502360
2.7794126156 -1.4630379311 -6.518430
2.7894126156 -1.4630379311 -6.514450
2.7994126156 -1.4630379311 -6.490140
2.8094126156 -1.4630379311 -6.450130
2.8194126156 -1.4630379311 -6.400820
2.8294126156 -1.4630379311 -6.347540
2.8394126156 -1.4630379311 -6.293720
2.8494126156 -1.4630379311 -6.241170
2.8594126156 -1.4630379311 -6.190740
2.8694126156 -1.4630379311 -6.142690
2.8794126156 -1.4630379311 -6.097040
2.8894126156 -1.4630379311 -6.053640
2.8994126156 -1.4630379311 -6.012320
2.9094126156 -1.4630379311 -5.972890
2.9194126156 -1.4630379311 -5.935150
2.9294126156 -1.4630379311 -5.898930
2.9394126156 -1.4630379311 -5.864080
2.9494126156 -1.4630379311 -5.830440
2.9594126156 -1.4630379311 -5.797900
2.9694126156 -1.4630379311 -5.766340
2.9794126156 -1.4630379311 -5.735670
2.9894126156 -1.4630379311 -5.705800
2.9994126156 -1.4630379311 -5.676650
3.0094126156 -1.4630379311 -5.648170
3.0194126156 -1.4630379311 -5.620290
3.0294126156 -1.4630379311 -5.592950
3.0394126156 -1.4630379311 -5.566120
3.0494126156 -1.4630379311 -5.539750
3.0594126156 -1.4630379311 -5.513800
2.4594126156 -1.4530379311 -5.677040
2.4694126156 -1.4530379311 -5.692860
2.4794126156 -1.4530379311 -5.708910
2.4894126156 -1.4530379311 -5.725200
2.4994126156 -1.4530379311 -5.741770
2.5094126156 -1.4530379311 -5.758650
2.5194126156 -1.4530379311 -5.775860
2.5294126156 -1.4530379311 -5.793440
2.5394126156 -1.4530379311 -5.811440
2.5494126156 -1.4530379311 -5.829900
2.5594126156 -1.4530379311 -5.848870
2.5694126156 -1.4530379311 -5.868410
2.5794126156 -1.4530379311 -5.888590
2.5894126156 -1.4530379311 -5.909480
2.5994126156 -1.4530379311 -5.931180
2.6094126156 -1.4530379311 -5.953780
2.6194126156 -1.4530379311 -5.977400
2.6294126156 -1.4530379311 -6.002180
2.6394126156 -1.4530379311 -6.028260
2.6494126156 -1.4530379311 -6.055830
2.6594126156 -1.4530379311 -6.085090
2.6694126156 -1.4530379311 -6.116310
2.6794126156 -1.4530379311 -6.149750
2.6894126156 -1.4530379311 -6.185770
2.6994126156 -1.4530379311 -6.224730
2.7094126156 -1.4530379311 -6.267040
2.7194126156 -1.4530379311 -6.313120
2.7294126156 -1.4530379311 -6.363240
2.7394126156 -1.4530379311 -6.417310
2.7494126156 -1.4530379311 -6.474210
2.7594126156 -1.4530379311 -6.530610
2.7694126156 -1.4530379311 -6.579110
2.7794126156 -1.4530379311 -6.607550
2.7894126156 -1.4530379311 -6.604380
2.7994126156 -1.4530379311 -6.568920
2.8094126156 -1.4530379311 -6.512080
2.8194126156 -1.4530379311 -6.446320
2.8294126156 -1.4530379311 -6.379570
2.8394126156 -1.4530379311 -6.315460
2.8494126156 -1.4530379311 -6.255260
2.8594126156 -1.4530379311 -6.199130
2.8694126156 -1.4530379311 -6.146810
2.8794126156 -1.4530379311 -6.097920
2.8894126156 -1.4530379311 -6.052040
2.8994126156 -1.4530379311 -6.008780
2.9094126156 -1.4530379311 -5.967820
2.9194126156 -1.4530379311 -5.928870
2.9294126156 -1.4530379311 -5.891670
2.9394126156 -1.4530379311 -5.856010
2.9494126156 -1.4530379311 -5.821720
2.9594126156 -1.4530379311 -5.788640
2.9694126156 -1.4530379311 -5.756630
2.9794126156 -1.4530379311 -5.725580
2.9894126156 -1.4530379311 -5.695390
2.9994126156 -1.4530379311 -5.665980
3.0094126156 -1.4530379311 -5.637260
3.0194126156 -1.4530379311 -5.609180
3.0294126156 -1.4530379311 -5.581680
3.0394126156 -1.4530379311 -5.554690
3.0494126156 -1.4530379311 -5.528190
3.0594126156 -1.4530379311 -5.502130
2.4594126156 -1.4430379311 -5.657200
2.4694126156 -1.4430379311 -5.673180
2.4794126156 -1.4430379311 -5.689390
2.4894126156 -1.4430379311 -5.705860
2.4994126156 -1.4430379311 -5.722630
2.5094126156 -1.4430379311 -5.739710
2.5194126156 -1.4430379311 -5.757150
2.5294126156 -1.4430379311 -5.774980
2.5394126156 -1.4430379311 -5.793240
2.5494126156 -1.4430379311 -5.811990
2.5594126156 -1.4430379311 -5.831280
2.5694126156 -1.4430379311 -5.851180
2.5794126156 -1.4430379311 -5.871750
2.5894126156 -1.4430379311 -5.893090
2.5994126156 -1.4430379311 -5.915280
2.6094126156 -1.4430379311 -5.938440
2.6194126156 -1.4430379311 -5.962690
2.6294126156 -1.4430379311 -5.988200
2.6394126156 -1.4430379311 -6.015140
2.6494126156 -1.4430379311 -6.043720
2.6594126156 -1.4430379311 -6.074200
2.6694126156 -1.4430379311 -6.106900
2.6794126156 -1.4430379311 -6.142190
2.6894126156 -1.4430379311 -6.180530
2.6994126156 -1.4430379311 -6.222520
2.7094126156 -1.4430379311 -6.268870
2.7194126156 -1.4430379311 -6.320460
2.7294126156 -1.4430379311 -6.378340
2.7394126156 -1.4430379311 -6.443620
2.7494126156 -1.4430379311 -6.516970
2.7594126156 -1.4430379311 -6.597040
2.7694126156 -1.4430379311 -6.675830
2.7794126156 -1.4430379311 -6.730500
2.7894126156 -1.4430379311 -6.729030
2.7994126156 -1.4430379311 -6.669170
2.8094126156 -1.4430379311 -6.582040
2.8194126156 -1.4430379311 -6.492170
2.8294126156 -1.4430379311 -6.408640
2.8394126156 -1.4430379311 -6.333210
2.8494126156 -1.4430379311 -6.265270
2.8594126156 -1.4430379311 -6.203750
2.8694126156 -1.4430379311 -6.147590
2.8794126156 -1.4430379311 -6.095880
2.8894126156 -1.4430379311 -6.047890
2.8994126156 -1.4430379311 -6.003030
2.9094126156 -1.4430379311 -5.960840
2.9194126156 -1.4430379311 -5.920910
2.9294126156 -1.4430379311 -5.882950
2.9394126156 -1.4430379311 -5.846680
2.9494126156 -1.4430379311 -5.811890
2.9594126156 -1.4430379311 -5.778400
2.9694126156 -1.4430379311 -5.746050
2.9794126156 -1.4430379311 -5.714730
2.9894126156 -1.4430379311 -5.684310
2.9994126156 -1.4430379311 -5.654700
3.0094126156 -1.4430379311 -5.625820
3.0194126156 -1.4430379311 -5.597600
3.0294126156 -1.4430379311 -5.569980
3.0394126156 -1.4430379311 -5.542890
3.0494126156 -1.4430379311 -5.516290
3.0594126156 -1.4430379311 -5.490150
2.4594126156 -1.4330379311 -5.637180
2.4694126156 -1.4330379311 -5.653290
2.4794126156 -1.4330379311 -5.669640
2.4894126156 -1.4330379311 -5.686270
2.4994126156 -1.4330379311 -5.703200
2.5094126156 -1.4330379311 -5.720460
2.5194126156 -1.4330379311 -5.738080
2.5294126156 -1.4330379311 -5.756110
2.5394126156 -1.4330379311 -5.774600
2.5494126156 -1.4330379311 -5.793590
2.5594126156 -1.4330379311 -5.813140
2.5694126156 -1.4330379311 -5.833320
2.5794126156 -1.4330379311 -5.854200
2.5894126156 -1.4330379311 -5.875880
2.5994126156 -1.4330379311 -5.898450
2.6094126156 -1.4330379311 -5.922040
2.6194126156 -1.4330379311 -5.946780
2.6294126156 -1.4330379311 -5.972840
2.6394126156 -1.4330379311 -6.000420
2.6494126156 -1.4330379311 -6.029760
2.6594126156 -1.4330379311 -6.061150
2.6694126156 -1.4330379311 -6.094960
2.6794126156 -1.4330379311 -6.131620
2.6894126156 -1.4330379311 -6.171730
2.6994126156 -1.4330379311 -6.216040
2.7094126156 -1.4330379311 -6.265530
2.7194126156 -1.4330379311 -6.321580
2.7294126156 -1.4330379311 -6.386060
2.7394126156 -1.4330379311 -6.461640
2.7494126156 -1.4330379311 -6.552120
2.7594126156 -1.4330379311 -6.662220
2.7694126156 -1.4330379311 -6.793410
2.7794126156 -1.4330379311 -6.916000
2.7894126156 -1.4330379311 -6.919710
2.7994126156 -1.4330379311 -6.793790
2.8094126156 -1.4330379311 -6.652010
2.8194126156 -1.4330379311 -6.530660
2.8294126156 -1.4330379311 -6.429390
2.8394126156 -1.4330379311 -6.343460
2.8494126156 -1.4330379311 -6.268960
2.8594126156 -1.4330379311 -6.203120
2.8694126156 -1.4330379311 -6.144000
2.8794126156 -1.4330379311 -6.090200
2.8894126156 -1.4330379311 -6.040700
2.8994126156 -1.4330379311 -5.994720
2.9094126156 -1.4330379311 -5.951670
2.9194126156 -1.4330379311 -5.911090
2.9294126156 -1.4330379311 -5.872610
2.9394126156 -1.4330379311 -5.835940
2.9494126156 -1.4330379311 -5.800840
2.9594126156 -1.4330379311 -5.767100
2.9694126156 -1.4330379311 -5.734550
2.9794126156 -1.4330379311 -5.703060
2.9894126156 -1.4330379311 -5.672510
2.9994126156 -1.4330379311 -5.642790
3.0094126156 -1.4330379311 -5.613820
3.0194126156 -1.4330379311 -5.585530
3.0294126156 -1.4330379311 -5.557840
3.0394126156 -1.4330379311 -5.530690
3.0494126156 -1.4330379311 -5.504050
3.0594126156 -1.4330379311 -5.477870
2.4594126156 -1.4230379311 -5.616960
2.4694126156 -1.4230379311 -5.633180
2.4794126156 -1.4230379311 -5.649660
2.4894126156 -1.4230379311 -5.666410
2.4994126156 -1.4230379311 -5.683470
2.5094126156 -1.4230379311 -5.700870
2.5194126156 -1.4230379311 -5.718650
2.5294126156 -1.4230379311 -5.736840
2.5394126156 -1.4230379311 -5.755490
2.5494126156 -1.4230379311 -5.774660
2.5594126156 -1.4230379311 -5.794400
2.5694126156 -1.4230379311 -5.814790
2.5794126156 -1.4230379311 -5.835900
2.5894126156 -1.4230379311 -5.857810
2.5994126156 -1.4230379311 -5.880650
2.6094126156 -1.4230379311 -5.904530
2.6194126156 -1.4230379311 -5.929590
2.6294126156 -1.4230379311 -5.956010
2.6394126156 -1.4230379311 -5.984000
2.6494126156 -1.4230379311 -6.013810
2.6594126156 -1.4230379311 -6.045750
2.6694126156 -1.4230379311 -6.080210
2.6794126156 -1.4230379311 -6.117690
2.6894126156 -1.4230379311 -6.158820
2.6994126156 -1.4230379311 -6.204460
2.7094126156 -1.4230379311 -6.255780
2.7194126156 -1.4230379311 -6.314440
2.7294126156 -1.4230379311 -6.382900
2.7394126156 -1.4230379311 -6.465050
2.7494126156 -1.4230379311 -6.567570
2.7594126156 -1.4230379311 -6.703230
2.7694126156 -1.4230379311 -6.900760
2.7794126156 -1.4230379311 -7.227980
2.7894126156 -1.4230379311 -7.263810
2.7994126156 -1.4230379311 -6.913000
2.8094126156 -1.4230379311 -6.697750
2.8194126156 -1.4230379311 -6.548920
2.8294126156 -1.4230379311 -6.435090
2.8394126156 -1.4230379311 -6.342530
2.8494126156 -1.4230379311 -6.264170
2.8594126156 -1.4230379311 -6.195920
2.8694126156 -1.4230379311 -6.135220
2.8794126156 -1.4230379311 -6.080340
2.8894126156 -1.4230379311 -6.030080
2.8994126156 -1.4230379311 -5.983560
2.9094126156 -1.4230379311 -5.940110
2.9194126156 -1.4230379311 -5.899250
2.9294126156 -1.4230379311 -5.860560
2.9394126156 -1.4230379311 -5.823730
2.9494126156 -1.4230379311 -5.788510
2.9594126156 -1.4230379311 -5.754680
2.9694126156 -1.4230379311 -5.722080
2.9794126156 -1.4230379311 -5.690550
2.9894126156 -1.4230379311 -5.659960
2.9994126156 -1.4230379311 -5.630230
3.0094126156 -1.4230379311 -5.601250
3.0194126156 -1.4230379311 -5.572940
3.0294126156 -1.4230379311 -5.545240
3.0394126156 -1.4230379311 -5.518100
3.0494126156 -1.4230379311 -5.491460
3.0594126156 -1.4230379311 -5.465270
2.4594126156 -1.4130379311 -5.596550
2.4694126156 -1.4130379311 -5.612860
2.4794126156 -1.4130379311 -5.629430
2.4894126156 -1.4130379311 -5.646280
2.4994126156 -1.4130379311 -5.663440
2.5094126156 -1.4130379311 -5.680940
2.5194126156 -1.4130379311 -5.698830
2.5294126156 -1.4130379311 -5.717130
2.5394126156 -1.4130379311 -5.735900
2.5494126156 -1.4130379311 -5.755190
2.5594126156 -1.4130379311 -5.775060
2.5694126156 -1.4130379311 -5.795580
2.5794126156 -1.4130379311 -5.816820
2.5894126156 -1.4130379311 -5.838880
2.5994126156 -1.4130379311 -5.861850
2.6094126156 -1.4130379311 -5.885880
2.6194126156 -1.4130379311 -5.911090
2.6294126156 -1.4130379311 -5.937660
2.6394126156 -1.4130379311 -5.965810
2.6494126156 -1.4130379311 -5.995780
2.6594126156 -1.4130379311 -6.027890
2.6694126156 -1.4130379311 -6.062520
2.6794126156 -1.4130379311 -6.100180
2.6894126156 -1.4130379311 -6.141500
2.6994126156 -1.4130379311 -6.187330
2.7094126156 -1.4130379311 -6.238870
2.7194126156 -1.4130379311 -6.297760
2.7294126156 -1.4130379311 -6.366500
2.7394126156 -1.4130379311 -6.449030
2.7494126156 -1.4130379311 -6.552110
2.7594126156 -1.4130379311 -6.688860
2.7694126156 -1.4130379311 -6.889580
2.7794126156 -1.4130379311 -7.235890
2.7894126156 -1.4130379311 -7.277080
2.7994126156 -1.4130379311 -6.902930
2.8094126156 -1.4130379311 -6.684340
2.8194126156 -1.4130379311 -6.534640
2.8294126156 -1.4130379311 -6.420530
2.8394126156 -1.4130379311 -6.327900
2.8494126156 -1.4130379311 -6.249560
2.8594126156 -1.4130379311 -6.181380
2.8694126156 -1.4130379311 -6.120770
2.8794126156 -1.4130379311 -6.065990
2.8894126156 -1.4130379311 -6.015830
2.8994126156 -1.4130379311 -5.969410
2.9094126156 -1.4130379311 -5.926070
2.9194126156 -1.4130379311 -5.885310
2.9294126156 -1.4130379311 -5.846720
2.9394126156 -1.4130379311 -5.809990
2.9494126156 -1.4130379311 -5.774870
2.9594126156 -1.4130379311 -5.741130
2.9694126156 -1.4130379311 -5.708610
2.9794126156 -1.4130379311 -5.677160
2.9894126156 -1.4130379311 -5.646660
2.9994126156 -1.4130379311 -5.616990
3.0094126156 -1.4130379311 -5.588080
3.0194126156 -1.4130379311 -5.559830
3.0294126156 -1.4130379311 -5.532190
3.0394126156 -1.4130379311 -5.505100
3.0494126156 -1.4130379311 -5.478500
3.0594126156 -1.4130379311 -5.452360
2.4594126156 -1.4030379311 -5.575930
2.4694126156 -1.4030379311 -5.592300
2.4794126156 -1.4030379311 -5.608940
2.4894126156 -1.4030379311 -5.625860
2.4994126156 -1.4030379311 -5.643090
2.5094126156 -1.4030379311 -5.660670
2.5194126156 -1.4030379311 -5.678620
2.5294126156 -1.4030379311 -5.696990
2.5394126156 -1.4030379311 -5.715830
2.5494126156 -1.4030379311 -5.735180
2.5594126156 -1.4030379311 -5.755110
2.5694126156 -1.4030379311 -5.775680
2.5794126156 -1.4030379311 -5.796960
2.5894126156 -1.4030379311 -5.819050
2.5994126156 -1.4030379311 -5.842050
2.6094126156 -1.4030379311 -5.866080
2.6194126156 -1.4030379311 -5.891270
2.6294126156 -1.4030379311 -5.917790
2.6394126156 -1.4030379311 -5.945840
2.6494126156 -1.4030379311 -5.975670
2.6594126156 -1.4030379311 -6.007560
2.6694126156 -1.4030379311 -6.041870
2.6794126156 -1.4030379311 -6.079070
2.6894126156 -1.4030379311 -6.119740
2.6994126156 -1.4030379311 -6.164630
2.7094126156 -1.4030379311 -6.214760
2.7194126156 -1.4030379311 -6.271510
2.7294126156 -1.4030379311 -6.336800
2.7394126156 -1.4030379311 -6.413410
2.7494126156 -1.4030379311 -6.505320
2.7594126156 -1.4030379311 -6.617770
2.7694126156 -1.4030379311 -6.753440
2.7794126156 -1.4030379311 -6.883510
2.7894126156 -1.4030379311 -6.888330
2.7994126156 -1.4030379311 -6.755840
2.8094126156 -1.4030379311 -6.610230
2.8194126156 -1.4030379311 -6.487350
2.8294126156 -1.4030379311 -6.385540
2.8394126156 -1.4030379311 -6.299500
2.8494126156 -1.4030379311 -6.225100
2.8594126156 -1.4030379311 -6.159470
2.8694126156 -1.4030379311 -6.100620
2.8794126156 -1.4030379311 -6.047120
2.8894126156 -1.4030379311 -5.997930
2.8994126156 -1.4030379311 -5.952270
