re im logsig
1.9150000000 -0.4150000000 -3.178810
1.9250000000 -0.4150000000 -3.159710
1.9350000000 -0.4150000000 -3.141220
1.9450000000 -0.4150000000 -3.123280
1.9550000000 -0.4150000000 -3.105860
1.9650000000 -0.4150000000 -3.088940
1.9750000000 -0.4150000000 -3.072490
1.9850000000 -0.4150000000 -3.056480
1.9950000000 -0.4150000000 -3.040890
2.0050000000 -0.4150000000 -3.025700
2.0150000000 -0.4150000000 -3.010880
2.0250000000 -0.4150000000 -2.996430
1.4250000000 -0.4050000000 -2.971060
1.4350000000 -0.4050000000 -2.988410
1.4450000000 -0.4050000000 -3.006150
1.4550000000 -0.4050000000 -3.024320
1.4650000000 -0.4050000000 -3.042940
1.4750000000 -0.4050000000 -3.062030
1.4850000000 -0.4050000000 -3.081620
1.4950000000 -0.4050000000 -3.101760
1.5050000000 -0.4050000000 -3.122470
1.5150000000 -0.4050000000 -3.143800
1.5250000000 -0.4050000000 -3.165790
1.5350000000 -0.4050000000 -3.188490
1.5450000000 -0.4050000000 -3.211940
1.5550000000 -0.4050000000 -3.236190
1.5650000000 -0.4050000000 -3.261290
1.5750000000 -0.4050000000 -3.287290
1.5850000000 -0.4050000000 -3.314230
1.5950000000 -0.4050000000 -3.342120
1.6050000000 -0.4050000000 -3.370990
1.6150000000 -0.4050000000 -3.400790
1.6250000000 -0.4050000000 -3.431440
1.6350000000 -0.4050000000 -3.462750
1.6450000000 -0.4050000000 -3.494420
1.6550000000 -0.4050000000 -3.525960
1.6650000000 -0.4050000000 -3.556620
1.6750000000 -0.4050000000 -3.585350
1.6850000000 -0.4050000000 -3.610770
1.6950000000 -0.4050000000 -3.631230
1.7050000000 -0.4050000000 -3.645090
1.7150000000 -0.4050000000 -3.651040
1.7250000000 -0.4050000000 -3.648500
1.7350000000 -0.4050000000 -3.637840
1.7450000000 -0.4050000000 -3.620230
1.7550000000 -0.4050000000 -3.597280
1.7650000000 -0.4050000000 -3.570660
1.7750000000 -0.4050000000 -3.541820
1.7850000000 -0.4050000000 -3.511910
1.7950000000 -0.4050000000 -3.481720
1.8050000000 -0.4050000000 -3.451820
1.8150000000 -0.4050000000 -3.422550
1.8250000000 -0.4050000000 -3.394110
1.8350000000 -0.4050000000 -3.366610
1.8450000000 -0.4050000000 -3.340110
1.8550000000 -0.4050000000 -3.314590
1.8650000000 -0.4050000000 -3.290040
1.8750000000 -0.4050000000 -3.266430
1.8850000000 -0.4050000000 -3.243710
1.8950000000 -0.4050000000 -3.221830
1.9050000000 -0.4050000000 -3.200750
1.9150000000 -0.4050000000 -3.180420
1.9250000000 -0.4050000000 -3.160780
1.9350000000 -0.4050000000 -3.141810
1.9450000000 -0.4050000000 -3.123460
1.9550000000 -0.4050000000 -3.105700
1.9650000000 -0.4050000000 -3.088470
1.9750000000 -0.4050000000 -3.071750
1.9850000000 -0.4050000000 -3.055510
1.9950000000 -0.4050000000 -3.039710
2.0050000000 -0.4050000000 -3.024340
2.0150000000 -0.4050000000 -3.009370
2.0250000000 -0.4050000000 -2.994780
1.4250000000 -0.3950000000 -2.968330
1.4350000000 -0.3950000000 -2.985820
1.4450000000 -0.3950000000 -3.003740
1.4550000000 -0.3950000000 -3.022100
1.4650000000 -0.3950000000 -3.040950
1.4750000000 -0.3950000000 -3.060320
1.4850000000 -0.3950000000 -3.080230
1.4950000000 -0.3950000000 -3.100730
1.5050000000 -0.3950000000 -3.121880
1.5150000000 -0.3950000000 -3.143700
1.5250000000 -0.3950000000 -3.166270
1.5350000000 -0.3950000000 -3.189630
1.5450000000 -0.3950000000 -3.213850
1.5550000000 -0.3950000000 -3.239010
1.5650000000 -0.3950000000 -3.265180
1.5750000000 -0.3950000000 -3.292430
1.5850000000 -0.3950000000 -3.320840
1.5950000000 -0.3950000000 -3.350480
1.6050000000 -0.3950000000 -3.381430
1.6150000000 -0.3950000000 -3.413720
1.6250000000 -0.3950000000 -3.447330
1.6350000000 -0.3950000000 -3.482190
1.6450000000 -0.3950000000 -3.518080
1.6550000000 -0.3950000000 -3.554570
1.6650000000 -0.3950000000 -3.590890
1.6750000000 -0.3950000000 -3.625850
1.6850000000 -0.3950000000 -3.657640
1.6950000000 -0.3950000000 -3.683920
1.7050000000 -0.3950000000 -3.702060
1.7150000000 -0.3950000000 -3.709820
1.7250000000 -0.3950000000 -3.706190
1.7350000000 -0.3950000000 -3.691820
1.7450000000 -0.3950000000 -3.668730
1.7550000000 -0.3950000000 -3.639520
1.7650000000 -0.3950000000 -3.606660
1.7750000000 -0.3950000000 -3.572080
1.7850000000 -0.3950000000 -3.537110
1.7950000000 -0.3950000000 -3.502600
1.8050000000 -0.3950000000 -3.469060
1.8150000000 -0.3950000000 -3.436750
1.8250000000 -0.3950000000 -3.405770
1.8350000000 -0.3950000000 -3.376160
1.8450000000 -0.3950000000 -3.347880
1.8550000000 -0.3950000000 -3.320870
1.8650000000 -0.3950000000 -3.295080
1.8750000000 -0.3950000000 -3.270400
1.8850000000 -0.3950000000 -3.246780
1.8950000000 -0.3950000000 -3.224130
1.9050000000 -0.3950000000 -3.202390
1.9150000000 -0.3950000000 -3.181480
1.9250000000 -0.3950000000 -3.161360
1.9350000000 -0.3950000000 -3.141960
1.9450000000 -0.3950000000 -3.123230
1.9550000000 -0.3950000000 -3.105150
1.9650000000 -0.3950000000 -3.087640
1.9750000000 -0.3950000000 -3.070680
1.9850000000 -0.3950000000 -3.054230
1.9950000000 -0.3950000000 -3.038260
2.0050000000 -0.3950000000 -3.022730
2.0150000000 -0.3950000000 -3.007620
2.0250000000 -0.3950000000 -2.992910
1.4250000000 -0.3850000000 -2.965490
1.4350000000 -0.3850000000 -2.983100
1.4450000000 -0.3850000000 -3.001150
1.4550000000 -0.3850000000 -3.019690
1.4650000000 -0.3850000000 -3.038740
1.4750000000 -0.3850000000 -3.058330
1.4850000000 -0.3850000000 -3.078520
1.4950000000 -0.3850000000 -3.099350
1.5050000000 -0.3850000000 -3.120870
1.5150000000 -0.3850000000 -3.143130
1.5250000000 -0.3850000000 -3.166210
1.5350000000 -0.3850000000 -3.190170
1.5450000000 -0.3850000000 -3.215100
1.5550000000 -0.3850000000 -3.241080
1.5650000000 -0.3850000000 -3.268230
1.5750000000 -0.3850000000 -3.296640
1.5850000000 -0.3850000000 -3.326450
1.5950000000 -0.3850000000 -3.357780
1.6050000000 -0.3850000000 -3.390770
1.6150000000 -0.3850000000 -3.425530
1.6250000000 -0.3850000000 -3.462200
1.6350000000 -0.3850000000 -3.500820
1.6450000000 -0.3850000000 -3.541330
1.6550000000 -0.3850000000 -3.583490
1.6650000000 -0.3850000000 -3.626660
1.6750000000 -0.3850000000 -3.669620
1.6850000000 -0.3850000000 -3.710180
1.6950000000 -0.3850000000 -3.745010
1.7050000000 -0.3850000000 -3.769810
1.7150000000 -0.3850000000 -3.780500
1.7250000000 -0.3850000000 -3.775080
1.7350000000 -0.3850000000 -3.754820
1.7450000000 -0.3850000000 -3.723510
1.7550000000 -0.3850000000 -3.685520
1.7650000000 -0.3850000000 -3.644480
1.7750000000 -0.3850000000 -3.602820
1.7850000000 -0.3850000000 -3.561970
1.7950000000 -0.3850000000 -3.522660
1.8050000000 -0.3850000000 -3.485230
1.8150000000 -0.3850000000 -3.449770
1.8250000000 -0.3850000000 -3.416240
1.8350000000 -0.3850000000 -3.384540
1.8450000000 -0.3850000000 -3.354540
1.8550000000 -0.3850000000 -3.326120
1.8650000000 -0.3850000000 -3.299140
1.8750000000 -0.3850000000 -3.273480
1.8850000000 -0.3850000000 -3.249030
1.8950000000 -0.3850000000 -3.225680
1.9050000000 -0.3850000000 -3.203340
1.9150000000 -0.3850000000 -3.181930
1.9250000000 -0.3850000000 -3.161370
1.9350000000 -0.3850000000 -3.141590
1.9450000000 -0.3850000000 -3.122540
1.9550000000 -0.3850000000 -3.104160
1.9650000000 -0.3850000000 -3.086420
1.9750000000 -0.3850000000 -3.069250
1.9850000000 -0.3850000000 -3.052620
1.9950000000 -0.3850000000 -3.036490
2.0050000000 -0.3850000000 -3.020830
2.0150000000 -0.3850000000 -3.005610
2.0250000000 -0.3850000000 -2.990800
1.4250000000 -0.3750000000 -2.962520
1.4350000000 -0.3750000000 -2.980210
1.4450000000 -0.3750000000 -2.998370
1.4550000000 -0.3750000000 -3.017030
1.4650000000 -0.3750000000 -3.036240
1.4750000000 -0.3750000000 -3.056030
1.4850000000 -0.3750000000 -3.076440
1.4950000000 -0.3750000000 -3.097530
1.5050000000 -0.3750000000 -3.119360
1.5150000000 -0.3750000000 -3.142000
1.5250000000 -0.3750000000 -3.165510
1.5350000000 -0.3750000000 -3.189990
1.5450000000 -0.3750000000 -3.215530
1.5550000000 -0.3750000000 -3.242240
1.5650000000 -0.3750000000 -3.270250
1.5750000000 -0.3750000000 -3.299710
1.5850000000 -0.3750000000 -3.330780
1.5950000000 -0.3750000000 -3.363660
1.6050000000 -0.3750000000 -3.398540
1.6150000000 -0.3750000000 -3.435680
1.6250000000 -0.3750000000 -3.475320
1.6350000000 -0.3750000000 -3.517730
1.6450000000 -0.3750000000 -3.563090
1.6550000000 -0.3750000000 -3.611500
1.6650000000 -0.3750000000 -3.662700
1.6750000000 -0.3750000000 -3.715780
1.6850000000 -0.3750000000 -3.768480
1.6950000000 -0.3750000000 -3.816340
1.7050000000 -0.3750000000 -3.852260
1.7150000000 -0.3750000000 -3.868100
1.7250000000 -0.3750000000 -3.859440
1.7350000000 -0.3750000000 -3.829150
1.7450000000 -0.3750000000 -3.784970
1.7550000000 -0.3750000000 -3.734540
1.7650000000 -0.3750000000 -3.682930
1.7750000000 -0.3750000000 -3.632830
1.7850000000 -0.3750000000 -3.585390
1.7950000000 -0.3750000000 -3.540980
1.8050000000 -0.3750000000 -3.499590
1.8150000000 -0.3750000000 -3.461030
1.8250000000 -0.3750000000 -3.425040
1.8350000000 -0.3750000000 -3.391380
1.8450000000 -0.3750000000 -3.359800
1.8550000000 -0.3750000000 -3.330090
1.8650000000 -0.3750000000 -3.302060
1.8750000000 -0.3750000000 -3.275520
1.8850000000 -0.3750000000 -3.250340
1.8950000000 -0.3750000000 -3.226370
1.9050000000 -0.3750000000 -3.203520
1.9150000000 -0.3750000000 -3.181670
1.9250000000 -0.3750000000 -3.160740
1.9350000000 -0.3750000000 -3.140640
1.9450000000 -0.3750000000 -3.121320
1.9550000000 -0.3750000000 -3.102710
1.9650000000 -0.3750000000 -3.084750
1.9750000000 -0.3750000000 -3.067410
1.9850000000 -0.3750000000 -3.050640
1.9950000000 -0.3750000000 -3.034380
2.0050000000 -0.3750000000 -3.018620
2.0150000000 -0.3750000000 -3.003310
2.0250000000 -0.3750000000 -2.988420
1.4250000000 -0.3650000000 -2.959360
1.4350000000 -0.3650000000 -2.977110
1.4450000000 -0.3650000000 -2.995340
1.4550000000 -0.3650000000 -3.014100
1.4650000000 -0.3650000000 -3.033420
1.4750000000 -0.3650000000 -3.053350
1.4850000000 -0.3650000000 -3.073930
1.4950000000 -0.3650000000 -3.095230
1.5050000000 -0.3650000000 -3.117300
1.5150000000 -0.3650000000 -3.140230
1.5250000000 -0.3650000000 -3.164090
1.5350000000 -0.3650000000 -3.188990
1.5450000000 -0.3650000000 -3.215020
1.5550000000 -0.3650000000 -3.242330
1.5650000000 -0.3650000000 -3.271070
1.5750000000 -0.3650000000 -3.301400
1.5850000000 -0.3650000000 -3.333540
1.5950000000 -0.3650000000 -3.367740
1.6050000000 -0.3650000000 -3.404290
1.6150000000 -0.3650000000 -3.443540
1.6250000000 -0.3650000000 -3.485900
1.6350000000 -0.3650000000 -3.531860
1.6450000000 -0.3650000000 -3.581970
1.6550000000 -0.3650000000 -3.636820
1.6650000000 -0.3650000000 -3.696870
1.6750000000 -0.3650000000 -3.762150
1.6850000000 -0.3650000000 -3.831290
1.6950000000 -0.3650000000 -3.899540
1.7050000000 -0.3650000000 -3.955600
1.7150000000 -0.3650000000 -3.981830
1.7250000000 -0.3650000000 -3.966520
1.7350000000 -0.3650000000 -3.917420
1.7450000000 -0.3650000000 -3.852380
1.7550000000 -0.3650000000 -3.784520
1.7650000000 -0.3650000000 -3.719820
1.7750000000 -0.3650000000 -3.660210
1.7850000000 -0.3650000000 -3.605890
1.7950000000 -0.3650000000 -3.556440
1.8050000000 -0.3650000000 -3.511280
1.8150000000 -0.3650000000 -3.469870
1.8250000000 -0.3650000000 -3.431680
1.8350000000 -0.3650000000 -3.396300
1.8450000000 -0.3650000000 -3.363360
1.8550000000 -0.3650000000 -3.332550
1.8650000000 -0.3650000000 -3.303620
1.8750000000 -0.3650000000 -3.276350
1.8850000000 -0.3650000000 -3.250570
1.8950000000 -0.3650000000 -3.226100
1.9050000000 -0.3650000000 -3.202830
1.9150000000 -0.3650000000 -3.180630
1.9250000000 -0.3650000000 -3.159400
1.9350000000 -0.3650000000 -3.139060
1.9450000000 -0.3650000000 -3.119520
1.9550000000 -0.3650000000 -3.100730
1.9650000000 -0.3650000000 -3.082620
1.9750000000 -0.3650000000 -3.065140
1.9850000000 -0.3650000000 -3.048250
1.9950000000 -0.3650000000 -3.031910
2.0050000000 -0.3650000000 -3.016070
2.0150000000 -0.3650000000 -3.000690
2.0250000000 -0.3650000000 -2.985760
1.4250000000 -0.3550000000 -2.956010
1.4350000000 -0.3550000000 -2.973770
1.4450000000 -0.3550000000 -2.992040
1.4550000000 -0.3550000000 -3.010840
1.4650000000 -0.3550000000 -3.030230
1.4750000000 -0.3550000000 -3.050250
1.4850000000 -0.3550000000 -3.070950
1.4950000000 -0.3550000000 -3.092380
1.5050000000 -0.3550000000 -3.114630
1.5150000000 -0.3550000000 -3.137760
1.5250000000 -0.3550000000 -3.161880
1.5350000000 -0.3550000000 -3.187070
1.5450000000 -0.3550000000 -3.213480
1.5550000000 -0.3550000000 -3.241230
1.5650000000 -0.3550000000 -3.270510
1.5750000000 -0.3550000000 -3.301510
1.5850000000 -0.3550000000 -3.334470
1.5950000000 -0.3550000000 -3.369700
1.6050000000 -0.3550000000 -3.407560
1.6150000000 -0.3550000000 -3.448500
1.6250000000 -0.3550000000 -3.493090
1.6350000000 -0.3550000000 -3.542050
1.6450000000 -0.3550000000 -3.596310
1.6550000000 -0.3550000000 -3.657050
1.6650000000 -0.3550000000 -3.725810
1.6750000000 -0.3550000000 -3.804330
1.6850000000 -0.3550000000 -3.894070
1.6950000000 -0.3550000000 -3.993610
1.7050000000 -0.3550000000 -4.089670
1.7150000000 -0.3550000000 -4.141630
1.7250000000 -0.3550000000 -4.109310
1.7350000000 -0.3550000000 -4.020480
1.7450000000 -0.3550000000 -3.921510
1.7550000000 -0.3550000000 -3.830850
1.7650000000 -0.3550000000 -3.751530
1.7750000000 -0.3550000000 -3.682400
1.7850000000 -0.3550000000 -3.621660
1.7950000000 -0.3550000000 -3.567760
1.8050000000 -0.3550000000 -3.519410
1.8150000000 -0.3550000000 -3.475640
1.8250000000 -0.3550000000 -3.435680
1.8350000000 -0.3550000000 -3.398930
1.8450000000 -0.3550000000 -3.364930
1.8550000000 -0.3550000000 -3.333270
1.8650000000 -0.3550000000 -3.303670
1.8750000000 -0.3550000000 -3.275850
1.8850000000 -0.3550000000 -3.249620
1.8950000000 -0.3550000000 -3.224780
1.9050000000 -0.3550000000 -3.201200
1.9150000000 -0.3550000000 -3.178750
1.9250000000 -0.3550000000 -3.157310
1.9350000000 -0.3550000000 -3.136790
1.9450000000 -0.3550000000 -3.117110
1.9550000000 -0.3550000000 -3.098200
1.9650000000 -0.3550000000 -3.079990
1.9750000000 -0.3550000000 -3.062420
1.9850000000 -0.3550000000 -3.045460
1.9950000000 -0.3550000000 -3.029050
2.0050000000 -0.3550000000 -3.013160
2.0150000000 -0.3550000000 -2.997750
2.0250000000 -0.3550000000 -2.982790
1.4250000000 -0.3450000000 -2.952430
1.4350000000 -0.3450000000 -2.970170
1.4450000000 -0.3450000000 -2.988440
1.4550000000 -0.3450000000 -3.007250
1.4650000000 -0.3450000000 -3.026660
1.4750000000 -0.3450000000 -3.046710
1.4850000000 -0.3450000000 -3.067460
1.4950000000 -0.3450000000 -3.088970
1.5050000000 -0.3450000000 -3.111300
1.5150000000 -0.3450000000 -3.134550
1.5250000000 -0.3450000000 -3.158800
1.5350000000 -0.3450000000 -3.184180
1.5450000000 -0.3450000000 -3.210800
1.5550000000 -0.3450000000 -3.238820
1.5650000000 -0.3450000000 -3.268440
1.5750000000 -0.3450000000 -3.299850
1.5850000000 -0.3450000000 -3.333350
1.5950000000 -0.3450000000 -3.369250
1.6050000000 -0.3450000000 -3.407970
1.6150000000 -0.3450000000 -3.450040
1.6250000000 -0.3450000000 -3.496140
1.6350000000 -0.3450000000 -3.547180
1.6450000000 -0.3450000000 -3.604390
1.6550000000 -0.3450000000 -3.669530
1.6650000000 -0.3450000000 -3.745150
1.6750000000 -0.3450000000 -3.835140
1.6850000000 -0.3450000000 -3.945650
1.6950000000 -0.3450000000 -4.086160
1.7050000000 -0.3450000000 -4.263660
1.7150000000 -0.3450000000 -4.405920
1.7250000000 -0.3450000000 -4.308720
1.7350000000 -0.3450000000 -4.127630
1.7450000000 -0.3450000000 -3.980310
1.7550000000 -0.3450000000 -3.865530
1.7650000000 -0.3450000000 -3.773170
1.7750000000 -0.3450000000 -3.696370
1.7850000000 -0.3450000000 -3.630820
1.7950000000 -0.3450000000 -3.573710
1.8050000000 -0.3450000000 -3.523140
1.8150000000 -0.3450000000 -3.477770
1.8250000000 -0.3450000000 -3.436630
1.8350000000 -0.3450000000 -3.398990
1.8450000000 -0.3450000000 -3.364290
1.8550000000 -0.3450000000 -3.332100
1.8650000000 -0.3450000000 -3.302060
1.8750000000 -0.3450000000 -3.273910
1.8850000000 -0.3450000000 -3.247400
1.8950000000 -0.3450000000 -3.222340
1.9050000000 -0.3450000000 -3.198580
1.9150000000 -0.3450000000 -3.175980
1.9250000000 -0.3450000000 -3.154420
1.9350000000 -0.3450000000 -3.133810
1.9450000000 -0.3450000000 -3.114050
1.9550000000 -0.3450000000 -3.095080
1.9650000000 -0.3450000000 -3.076820
1.9750000000 -0.3450000000 -3.059220
1.9850000000 -0.3450000000 -3.042230
1.9950000000 -0.3450000000 -3.025800
2.0050000000 -0.3450000000 -3.009890
2.0150000000 -0.3450000000 -2.994480
2.0250000000 -0.3450000000 -2.979510
1.4250000000 -0.3350000000 -2.948600
1.4350000000 -0.3350000000 -2.966300
1.4450000000 -0.3350000000 -2.984520
1.4550000000 -0.3350000000 -3.003300
1.4650000000 -0.3350000000 -3.022680
1.4750000000 -0.3350000000 -3.042700
1.4850000000 -0.3350000000 -3.063430
1.4950000000 -0.3350000000 -3.084930
1.5050000000 -0.3350000000 -3.107270
1.5150000000 -0.3350000000 -3.130530
1.5250000000 -0.3350000000 -3.154820
1.5350000000 -0.3350000000 -3.180240
1.5450000000 -0.3350000000 -3.206920
1.5550000000 -0.3350000000 -3.235040
1.5650000000 -0.3350000000 -3.264760
1.5750000000 -0.3350000000 -3.296330
1.5850000000 -0.3350000000 -3.330030
1.5950000000 -0.3350000000 -3.366180
1.6050000000 -0.3350000000 -3.405250
1.6150000000 -0.3350000000 -3.447770
1.6250000000 -0.3350000000 -3.494490
1.6350000000 -0.3350000000 -3.546390
1.6450000000 -0.3350000000 -3.604860
1.6550000000 -0.3350000000 -3.671920
1.6650000000 -0.3350000000 -3.750650
1.6750000000 -0.3350000000 -3.846180
1.6850000000 -0.3350000000 -3.967940
1.6950000000 -0.3350000000 -4.136440
1.7050000000 -0.3350000000 -4.412260
1.7150000000 -0.3350000000 -5.180230
1.7250000000 -0.3350000000 -4.513280
1.7350000000 -0.3350000000 -4.190340
1.7450000000 -0.3350000000 -4.006940
1.7550000000 -0.3350000000 -3.878580
1.7650000000 -0.3350000000 -3.779790
1.7750000000 -0.3350000000 -3.699490
1.7850000000 -0.3350000000 -3.631830
1.7950000000 -0.3350000000 -3.573360
1.8050000000 -0.3350000000 -3.521870
1.8150000000 -0.3350000000 -3.475850
1.8250000000 -0.3350000000 -3.434240
1.8350000000 -0.3350000000 -3.396250
1.8450000000 -0.3350000000 -3.361290
1.8550000000 -0.3350000000 -3.328900
1.8650000000 -0.3350000000 -3.298720
1.8750000000 -0.3350000000 -3.270450
1.8850000000 -0.3350000000 -3.243850
1.8950000000 -0.3350000000 -3.218730
1.9050000000 -0.3350000000 -3.194920
1.9150000000 -0.3350000000 -3.172290
1.9250000000 -0.3350000000 -3.150710
1.9350000000 -0.3350000000 -3.130080
1.9450000000 -0.3350000000 -3.110320
1.9550000000 -0.3350000000 -3.091350
1.9650000000 -0.3350000000 -3.073100
1.9750000000 -0.3350000000 -3.055510
1.9850000000 -0.3350000000 -3.038540
1.9950000000 -0.3350000000 -3.022130
2.0050000000 -0.3350000000 -3.006250
2.0150000000 -0.3350000000 -2.990850
2.0250000000 -0.3350000000 -2.975910
1.4250000000 -0.3250000000 -2.944510
1.4350000000 -0.3250000000 -2.962130
1.4450000000 -0.3250000000 -2.980260
1.4550000000 -0.3250000000 -2.998960
1.4650000000 -0.3250000000 -3.018250
1.4750000000 -0.3250000000 -3.038200
1.4850000000 -0.3250000000 -3.058850
1.4950000000 -0.3250000000 -3.080260
1.5050000000 -0.3250000000 -3.102520
1.5150000000 -0.3250000000 -3.125700
1.5250000000 -0.3250000000 -3.149900
1.5350000000 -0.3250000000 -3.175230
1.5450000000 -0.3250000000 -3.201820
1.5550000000 -0.3250000000 -3.229830
1.5650000000 -0.3250000000 -3.259450
1.5750000000 -0.3250000000 -3.290890
1.5850000000 -0.3250000000 -3.324430
1.5950000000 -0.3250000000 -3.360420
1.6050000000 -0.3250000000 -3.399270
1.6150000000 -0.3250000000 -3.441520
1.6250000000 -0.3250000000 -3.487880
1.6350000000 -0.3250000000 -3.539300
1.6450000000 -0.3250000000 -3.597090
1.6550000000 -0.3250000000 -3.663100
1.6650000000 -0.3250000000 -3.740140
1.6750000000 -0.3250000000 -3.832650
1.6850000000 -0.3250000000 -3.948170
1.6950000000 -0.3250000000 -4.100520
1.7050000000 -0.3250000000 -4.312890
1.7150000000 -0.3250000000 -4.528590
1.7250000000 -0.3250000000 -4.373520
1.7350000000 -0.3250000000 -4.147040
1.7450000000 -0.3250000000 -3.984830
1.7550000000 -0.3250000000 -3.864080
1.7650000000 -0.3250000000 -3.768840
1.7750000000 -0.3250000000 -3.690470
1.7850000000 -0.3250000000 -3.623990
1.7950000000 -0.3250000000 -3.566290
1.8050000000 -0.3250000000 -3.515330
1.8150000000 -0.3250000000 -3.469700
1.8250000000 -0.3250000000 -3.428390
1.8350000000 -0.3250000000 -3.390640
1.8450000000 -0.3250000000 -3.355870
1.8550000000 -0.3250000000 -3.323640
1.8650000000 -0.3250000000 -3.293600
1.8750000000 -0.3250000000 -3.265440
1.8850000000 -0.3250000000 -3.238950
1.8950000000 -0.3250000000 -3.213930
1.9050000000 -0.3250000000 -3.190210
1.9150000000 -0.3250000000 -3.167660
1.9250000000 -0.3250000000 -3.146160
1.9350000000 -0.3250000000 -3.125600
1.9450000000 -0.3250000000 -3.105910
1.9550000000 -0.3250000000 -3.087010
1.9650000000 -0.3250000000 -3.068820
1.9750000000 -0.3250000000 -3.051300
1.9850000000 -0.3250000000 -3.034390
1.9950000000 -0.3250000000 -3.018040
2.0050000000 -0.3250000000 -3.002210
2.0150000000 -0.3250000000 -2.986870
2.0250000000 -0.3250000000 -2.971990
1.4250000000 -0.3150000000 -2.940150
1.4350000000 -0.3150000000 -2.957640
1.4450000000 -0.3150000000 -2.975650
1.4550000000 -0.3150000000 -2.994220
1.4650000000 -0.3150000000 -3.013380
1.4750000000 -0.3150000000 -3.033190
1.4850000000 -0.3150000000 -3.053690
1.4950000000 -0.3150000000 -3.074950
1.5050000000 -0.3150000000 -3.097040
1.5150000000 -0.3150000000 -3.120040
1.5250000000 -0.3150000000 -3.144040
1.5350000000 -0.3150000000 -3.169140
1.5450000000 -0.3150000000 -3.195480
1.5550000000 -0.3150000000 -3.223200
1.5650000000 -0.3150000000 -3.252480
1.5750000000 -0.3150000000 -3.283520
1.5850000000 -0.3150000000 -3.316590
1.5950000000 -0.3150000000 -3.351970
1.6050000000 -0.3150000000 -3.390070
1.6150000000 -0.3150000000 -3.431360
1.6250000000 -0.3150000000 -3.476440
1.6350000000 -0.3150000000 -3.526110
1.6450000000 -0.3150000000 -3.581390
1.6550000000 -0.3150000000 -3.643670
1.6650000000 -0.3150000000 -3.714810
1.6750000000 -0.3150000000 -3.797210
1.6850000000 -0.3150000000 -3.893670
1.6950000000 -0.3150000000 -4.005220
1.7050000000 -0.3150000000 -4.120730
1.7150000000 -0.3150000000 -4.188460
1.7250000000 -0.3150000000 -4.145440
1.7350000000 -0.3150000000 -4.036150
1.7450000000 -0.3150000000 -3.923580
1.7550000000 -0.3150000000 -3.825330
1.7650000000 -0.3150000000 -3.741700
1.7750000000 -0.3150000000 -3.669990
1.7850000000 -0.3150000000 -3.607650
1.7950000000 -0.3150000000 -3.552690
1.8050000000 -0.3150000000 -3.503650
1.8150000000 -0.3150000000 -3.459400
1.8250000000 -0.3150000000 -3.419130
1.8350000000 -0.3150000000 -3.382180
1.8450000000 -0.3150000000 -3.348050
1.8550000000 -0.3150000000 -3.316330
1.8650000000 -0.3150000000 -3.286700
1.8750000000 -0.3150000000 -3.258900
1.8850000000 -0.3150000000 -3.232710
1.8950000000 -0.3150000000 -3.207940
1.9050000000 -0.3150000000 -3.184440
1.9150000000 -0.3150000000 -3.162090
1.9250000000 -0.3150000000 -3.140760
1.9350000000 -0.3150000000 -3.120370
1.9450000000 -0.3150000000 -3.100820
1.9550000000 -0.3150000000 -3.082050
1.9650000000 -0.3150000000 -3.063980
1.9750000000 -0.3150000000 -3.046570
1.9850000000 -0.3150000000 -3.029760
1.9950000000 -0.3150000000 -3.013510
2.0050000000 -0.3150000000 -2.997780
2.0150000000 -0.3150000000 -2.982530
2.0250000000 -0.3150000000 -2.967730
1.4250000000 -0.3050000000 -2.935500
1.4350000000 -0.3050000000 -2.952830
1.4450000000 -0.3050000000 -2.970680
1.4550000000 -0.3050000000 -2.989070
1.4650000000 -0.3050000000 -3.008050
1.4750000000 -0.3050000000 -3.027670
1.4850000000 -0.3050000000 -3.047960
1.4950000000 -0.3050000000 -3.068990
1.5050000000 -0.3050000000 -3.090830
1.5150000000 -0.3050000000 -3.113560
1.5250000000 -0.3050000000 -3.137240
1.5350000000 -0.3050000000 -3.162000
1.5450000000 -0.3050000000 -3.187940
1.5550000000 -0.3050000000 -3.215200
1.5650000000 -0.3050000000 -3.243930
1.5750000000 -0.3050000000 -3.274320
1.5850000000 -0.3050000000 -3.306590
1.5950000000 -0.3050000000 -3.341000
1.6050000000 -0.3050000000 -3.377880
1.6150000000 -0.3050000000 -3.417590
1.6250000000 -0.3050000000 -3.460610
1.6350000000 -0.3050000000 -3.507500
1.6450000000 -0.3050000000 -3.558920
1.6550000000 -0.3050000000 -3.615640
1.6650000000 -0.3050000000 -3.678430
1.6750000000 -0.3050000000 -3.747750
1.6850000000 -0.3050000000 -3.822870
1.6950000000 -0.3050000000 -3.899440
1.7050000000 -0.3050000000 -3.964940
1.7150000000 -0.3050000000 -3.996590
1.7250000000 -0.3050000000 -3.977860
1.7350000000 -0.3050000000 -3.919800
1.7450000000 -0.3050000000 -3.846090
1.7550000000 -0.3050000000 -3.771850
1.7650000000 -0.3050000000 -3.702850
1.7750000000 -0.3050000000 -3.640380
1.7850000000 -0.3050000000 -3.584130
1.7950000000 -0.3050000000 -3.533380
1.8050000000 -0.3050000000 -3.487330
1.8150000000 -0.3050000000 -3.445290
1.8250000000 -0.3050000000 -3.406690
1.8350000000 -0.3050000000 -3.371040
1.8450000000 -0.3050000000 -3.337930
1.8550000000 -0.3050000000 -3.307040
